store_key,store_id,store_name,province_id,province_name
1758,6212,BHX_CTH_NKI - Thửa 424 Nguyễn Văn Cừ,1032,Thành phố Cần Thơ
1759,8951,BHX_DON_NTR - Phước An,1026,Tỉnh Đồng Nai
1760,8104,BHX_STR_MTU - Thửa 165 Huỳnh Hữu Nghĩa,1032,Thành phố Cần Thơ
1761,4844,BHX_HCM_Q08 - 815 Phạm Thế Hiển,1027,Thành phố Hồ Chí Minh
1762,8934,BHX_CTH_NKI - Hưng Lợi,1032,Thành phố Cần Thơ
1763,6353,BHX_BTR_CTH - 104C An Hòa Thạnh,1030,Tỉnh Vĩnh Long
1764,8031,BHX_LDO_DTR - Kho DC Đức Trọng (Đổi -Trả NCC),1025,Tỉnh Lâm Đồng
1765,5102,BHX_DON_TBO - 483 QL1A Đông Hòa,1026,Tỉnh Đồng Nai
1766,6891,BHX_LDO_LHA - Chợ Thăng Long,1025,Tỉnh Lâm Đồng
1767,9640,BHX_LAN_CGI - Kho Lạnh AJ TOTAL,1028,Tỉnh Tây Ninh
1768,28285,BHX_HYE_TTR - Thư Trì,1013,Tỉnh Hưng Yên
1769,28942,BHX_NBI_LTK - Thi Sơn,1014,Tỉnh Ninh Bình
1770,8866,BHX_HCM_Q07 - 793/51 Trần Xuân Soạn,1027,Thành phố Hồ Chí Minh
1771,14397,BHX_BDI_TSO - 223 Quang Trung,1022,Tỉnh Gia Lai
1772,14401,BHX_PYE_SHI - TT. Hai Riêng,1024,Tỉnh Đắk Lắk
1773,6568,BHX_BTH_PTH - Khu Phố 3 Phú Trinh (Chợ Đồn),1025,Tỉnh Lâm Đồng
1774,3520,BHX_HCM_Q06 - 224 Phạm Phú Thứ,1027,Thành phố Hồ Chí Minh
1775,14720,BHX_HCM_TDU - 153-155-157 Đại Lộ 3,1027,Thành phố Hồ Chí Minh
1776,28300,BHX_NBI_NDI - 46 Lê Hồng Phong,1014,Tỉnh Ninh Bình
1777,6604,BHX_CMA_TVT - DT987A Trần Văn Thời,1033,Tỉnh Cà Mau
1778,28064,BHX_TNI_TLO - Thạnh Lợi,1028,Tỉnh Tây Ninh
1779,9738,BHX_KHH_NTR - Đường Số 4,1023,Tỉnh Khánh Hòa
1780,27998,BHX_LDO_TTH - Trần Quý Cáp,1025,Tỉnh Lâm Đồng
1781,28213,BHX_AGI_CMO - Kiến Thành,1031,Tỉnh An Giang
1782,1969,BHX_HCM_BTA - 4423 Nguyễn Cửu Phú,1027,Thành phố Hồ Chí Minh
1783,13776,BHX_DON_BHO - 208/7 Trần Văn Xã,1026,Tỉnh Đồng Nai
1784,28581,BHX_KHO_NHO - Tỉnh Lộ 1A,1023,Tỉnh Khánh Hòa
1785,6745,BHX_BDU_TUY - Ông Đông (Tân Hiệp),1027,Thành phố Hồ Chí Minh
1786,10066,BHX_HCM_Q12 - Thạnh Xuân (TL 2005),1027,Thành phố Hồ Chí Minh
1787,5206,BHX_BPH_PRI - Thôn 8 Long Hà,1026,Tỉnh Đồng Nai
1788,7819,BHX_LDO_DLI - 775 Hùng Vương,1025,Tỉnh Lâm Đồng
1789,15796,BHX_HCM_LBI - 685 Nguyễn Xiển,1027,Thành phố Hồ Chí Minh
1790,15004,BHX_BTH_DLI - Trà Tân,1025,Tỉnh Lâm Đồng
1791,7109,BHX_LDO_DLI - Quốc Lộ 20 (Hòa Ninh),1025,Tỉnh Lâm Đồng
1792,14566,BHX_THO_NTH - Bến Sung,1015,Tỉnh Thanh Hóa
1793,4362,BHX_VLO_TON - Số 13 Hựu Thành,1030,Tỉnh Vĩnh Long
1794,28591,BHX_TNI_BLU - Kho Nhập Khẩu NECS (Đổi - Trả),1028,Tỉnh Tây Ninh
1795,14143,BHX_BLI_BLI - 7A Trần Phú,1033,Tỉnh Cà Mau
1796,15803,BHX_HCM_TPN - 172 Lê Văn Việt,1027,Thành phố Hồ Chí Minh
1797,28037,BHX_LDO_THA - đường DT709,1025,Tỉnh Lâm Đồng
1798,15617,BHX_NAN_NLO - Nghi Thạch,1016,Tỉnh Nghệ An
1799,14461,BHX_DON_TPH - Tân Phú,1026,Tỉnh Đồng Nai
1800,3238,BHX_HCM_TBI - 84 Bình Giã,1027,Thành phố Hồ Chí Minh
1801,7169,BHX_HCM_CCH - 47 Phạm Văn Cội,1027,Thành phố Hồ Chí Minh
1802,9178,BHX_BTH_DLI - 280 CMT8 (Chợ Võ Xu 2),1025,Tỉnh Lâm Đồng
1803,6780,BHX_CMA_TBI - Trí Phải,1033,Tỉnh Cà Mau
1804,15022,BHX_NAN_ASO - Anh Sơn,1016,Tỉnh Nghệ An
1805,9272,BHX_HCM_TDU - 342 Nguyễn Duy Trinh,1027,Thành phố Hồ Chí Minh
1806,28732,BHX_DON_TBI - Biên Hòa,1026,Tỉnh Đồng Nai
1807,6268,BHX_KHH_CLA - Dầu Sơn (Suối Tân),1023,Tỉnh Khánh Hòa
1808,9248,BHX_HCM_Q11 - 331 Nguyễn Thị Nhỏ,1027,Thành phố Hồ Chí Minh
1809,4854,BHX_DTH_CTH - Thửa 210 Phú Mỹ Hiệp,1029,Tỉnh Đồng Tháp
1810,14977,BHX_PYE_THO - Sơn Thành Đông,1024,Tỉnh Đắk Lắk
1811,4594,BHX_HCM_BCH - F2/29 Liên Ấp 2-6 (Vĩnh Lộc A),1027,Thành phố Hồ Chí Minh
1812,6692,BHX_KHH_NTR - 28 Hoàng Diệu,1023,Tỉnh Khánh Hòa
1813,28263,BHX_HCM_BPH - 24 Lý Chiêu Hoàng,1027,Thành phố Hồ Chí Minh
1814,13739,BHX_HCM_TPH - 96 Trịnh Đình Trọng,1027,Thành phố Hồ Chí Minh
1815,9166,BHX_HGI_CTA - Kho Châu Thành A (HUB),1032,Thành phố Cần Thơ
1816,30126,BHX_DON_LBI -  Long Bình,1026,Tỉnh Đồng Nai
1817,14004,BHX_CTH_BTH - 115 Cách Mạng Tháng 8,1032,Thành phố Cần Thơ
1818,9475,BHX_KHH_NTR - Ngọc Hiệp,1023,Tỉnh Khánh Hòa
1819,14138,BHX_QNG_QNG - Nguyễn Nghiêm,1021,Tỉnh Quảng Ngãi
1820,28155,BHX_NBI_DHL - Kho Thịt Cá  AJ Hưng Yên (HUB),1014,Tỉnh Ninh Bình
1821,6456,BHX_BPH_BGM - Thôn 4 Đa Kia,1026,Tỉnh Đồng Nai
1822,6191,BHX_TGI_GCD - Thửa 18 Tân Phước,1029,Tỉnh Đồng Tháp
1823,10110,BHX_HCM_BTA - 295 Tân Hoà Đông,1027,Thành phố Hồ Chí Minh
1824,4951,BHX_TNI_DMC - Thửa 356 Ninh Hiệp,1028,Tỉnh Tây Ninh
1825,28670,BHX_HCM_TDU - 20 đường số 3,1027,Thành phố Hồ Chí Minh
1826,15820,BHX_NAN_TVI - Trần Hưng Đạo,1016,Tỉnh Nghệ An
1827,29988,BHX_HPH_TPH - Thanh Quang ( Chợ Rồng),1012,Thành phố Hải Phòng
1828,9214,BHX_HCM_CCH - Phạm Văn Cội,1027,Thành phố Hồ Chí Minh
1829,13839,BHX_HCM_GVA - 280A Dương Quảng Hàm,1027,Thành phố Hồ Chí Minh
1830,5034,BHX_BDU_TAN - Thửa 1133 Đông Ba,1027,Thành phố Hồ Chí Minh
1831,6269,BHX_KHH_CLA - Yên Hòa (Cam Đức),1023,Tỉnh Khánh Hòa
1832,4498,BHX_LAN_DHO - Thửa 61 Đức Hòa Hạ,1028,Tỉnh Tây Ninh
1833,15710,BHX_HUE_TXU - 97 Minh Mạng,1019,Thành phố Huế
1834,4386,BHX_CTH_TLA - Thửa 186 Thới Thuận A (Chợ Thới Lai),1032,Thành phố Cần Thơ
1835,28272,BHX_NAN_VAN - Vạn An,1016,Tỉnh Nghệ An
1836,30193,BHX_GLA_BAN - Bình Hoà,1022,Tỉnh Gia Lai
1837,28921,BHX_CMA_THU - Tân Hưng,1033,Tỉnh Cà Mau
1838,5054,BHX_LAN_DHO - Thửa 108 Lộc Giang,1028,Tỉnh Tây Ninh
1839,27957,BHX_LDO_PTH - Võ Văn Kiệt,1025,Tỉnh Lâm Đồng
1840,6054,BHX_BPH_BGM - Thôn 2B Bình Thắng,1026,Tỉnh Đồng Nai
1841,6295,BHX_BRV_XMO - TL328 Bàu Lâm,1027,Thành phố Hồ Chí Minh
1842,14657,BHX_NAN_VIN - 23 Nguyễn Trung Ngạn,1016,Tỉnh Nghệ An
1843,4492,BHX_DON_NTR - 2584 Lý Thái Tổ (Chợ Phước Lý),1026,Tỉnh Đồng Nai
1844,1885,BHX_HCM_TPH - 363 Lê Trọng Tấn,1027,Thành phố Hồ Chí Minh
1845,6902,BHX_BPH_BDA - Quốc Lộ 20C Thống Nhất,1026,Tỉnh Đồng Nai
1846,30168,BHX_HCM_TPH - 192 Trịnh Đình Trọng,1027,Thành phố Hồ Chí Minh
1847,28086,BHX_HTI_VXU - Ngã 3 Giang,1017,Tỉnh Hà Tĩnh
1848,14428,BHX_HCM_BTA - 162 – 164 Đường Số 1,1027,Thành phố Hồ Chí Minh
1849,2191,BHX_HCM_HMO - 98/1A Lê Lợi,1027,Thành phố Hồ Chí Minh
1850,4221,BHX_DON_BHO - 45 Hoàng Bá Bích,1026,Tỉnh Đồng Nai
1851,5443,BHX_TNI_DMC - Ấp Thuận Hòa (Ngã 3 Đất Sét),1028,Tỉnh Tây Ninh
1852,13855,BHX_BDU_TUY - Vĩnh Tân,1027,Thành phố Hồ Chí Minh
1853,15559,BHX_TNI_TCH - Suối Ngô,1028,Tỉnh Tây Ninh
1854,6055,BHX_KGI_CTH - Quốc Lộ 61 (Minh Lương),1031,Tỉnh An Giang
1855,8222,BHX_DON_CMY - Thửa 304 Xuân Đông,1026,Tỉnh Đồng Nai
1856,8102,BHX_KGI_GQU - 49 Đường 30/4,1031,Tỉnh An Giang
1857,4001,BHX_LAN_CDU - Thửa 197 Long Hòa,1028,Tỉnh Tây Ninh
1858,14985,BHX_BLI_BLI - Võ Thị Sáu,1033,Tỉnh Cà Mau
1859,14994,BHX_QNG_STI - Tịnh Bắc,1021,Tỉnh Quảng Ngãi
1860,7159,BHX_BDU_BTU - Ấp 2 Tân Thành,1027,Thành phố Hồ Chí Minh
1861,5690,BHX_DTH_LVU - Thửa 2439 Lai Vung,1029,Tỉnh Đồng Tháp
1862,6262,BHX_KHH_NTR - 63 Võ Trứ,1023,Tỉnh Khánh Hòa
1863,8564,BHX_KHH_NTR - 01 Phước Long,1023,Tỉnh Khánh Hòa
1864,29759,BHX_HYE_NTA - Phong Lẫm (Chợ Hồ),1013,Tỉnh Hưng Yên
1865,30060,BHX_HPH_TPH - Hợp Tiến ( chợ La Đôi),1012,Thành phố Hải Phòng
1866,28111,BHX_LDO_HTA - 356 Cách Mạng Tháng Tám,1025,Tỉnh Lâm Đồng
1867,4340,BHX_TNI_TNI - Thửa 163 Khu phố 2 (Chợ Phường 2),1028,Tỉnh Tây Ninh
1868,3043,BHX_HCM_HMO - B69/11 Nguyễn Thị Sóc,1027,Thành phố Hồ Chí Minh
1869,15051,BHX_BTH_TPH - Thống Nhất,1025,Tỉnh Lâm Đồng
1870,13991,BHX_BDU_DAN - 28 An Bình,1027,Thành phố Hồ Chí Minh
1871,4382,BHX_DON_NTR - Tổ 31 Phước Thiền (Chợ Bắc) - Thí nghiệm,1026,Tỉnh Đồng Nai
1872,28897,BHX_NBI_LHA - Hoà Ngãi,1014,Tỉnh Ninh Bình
1873,28751,BHX_CMA_KAN - Khai Hoang,1033,Tỉnh Cà Mau
1874,14749,BHX_NAN_YTH - Hợp Thành,1016,Tỉnh Nghệ An
1875,14269,BHX_QNG_MDU - Đức Lân,1021,Tỉnh Quảng Ngãi
1876,5272,BHX_BTR_TPH - Thửa 36 Thạnh Trị Hạ,1030,Tỉnh Vĩnh Long
1877,4582,BHX_DON_BHO - 1888/12 Phan Đình Phùng (Chợ Cổng 2),1026,Tỉnh Đồng Nai
1878,4532,BHX_HGI_CTA - Thửa 848-850 Tân Phú A (Chợ Cái Tắc),1032,Thành phố Cần Thơ
1879,13838,BHX_VLO_BMI - Thành Phước,1030,Tỉnh Vĩnh Long
1880,7011,BHX_DON_LTH - Ấp 5 Tam An,1026,Tỉnh Đồng Nai
1881,6341,BHX_LAN_CGI - Thửa 163 Phước Lại,1028,Tỉnh Tây Ninh
1882,9145,BHX_AGI_CDO - Châu Phú B,1031,Tỉnh An Giang
1883,4704,BHX_VLO_VLO - 62 Trần Đại Nghĩa,1030,Tỉnh Vĩnh Long
1884,14484,BHX_BDU_BCA - Chánh Phú Hoà,1027,Thành phố Hồ Chí Minh
1885,8901,BHX_LDO_LHA - Quảng Đức,1025,Tỉnh Lâm Đồng
1886,3610,BHX_HCM_Q12 - 597 Nguyễn Văn Quá,1027,Thành phố Hồ Chí Minh
1887,2099,BHX_HCM_BTA - 423 Bình Thành,1027,Thành phố Hồ Chí Minh
1888,1829,BHX_HCM_BTA - 138 Đường số 6,1027,Thành phố Hồ Chí Minh
1889,27921,BHX_HCM_GVA - Cityland Park Hills,1027,Thành phố Hồ Chí Minh
1890,15692,BHX_DLA_PYE - 412 Nguyễn Văn Linh,1024,Tỉnh Đắk Lắk
1891,6879,BHX_CTH_OMO - Châu Văn Liêm,1032,Thành phố Cần Thơ
1892,15757,BHX_HCM_VLO - Liên Ấp 6-2,1027,Thành phố Hồ Chí Minh
1893,14841,BHX_KGI_CTH - Minh Lương,1031,Tỉnh An Giang
1894,3773,BHX_HCM_TDU - 07 Ngô Quyền,1027,Thành phố Hồ Chí Minh
1895,28759,BHX_HCM_BHU - 74 Đường 11,1027,Thành phố Hồ Chí Minh
1896,28082,BHX_AGI_THU - Kinh Ranh,1031,Tỉnh An Giang
1897,15787,BHX_TNI_LCH - Long Châu,1028,Tỉnh Tây Ninh
1898,27944,BHX_AGI_VGI - Vĩnh Gia,1031,Tỉnh An Giang
1899,7685,BHX_DNG_DMI - Ngã Ba Đức Mạnh,1025,Tỉnh Lâm Đồng
1900,9160,BHX_VLO_VLI - Trung Ngãi,1030,Tỉnh Vĩnh Long
1901,28934,BHX_QNG_DCA - Chợ Duy Tân,1021,Tỉnh Quảng Ngãi
1902,30165,BHX_DTH_TPH - Tân Hội,1029,Tỉnh Đồng Tháp
1903,6617,BHX_DON_TBO - Cây Gáo (Thanh Bình),1026,Tỉnh Đồng Nai
1904,28110,BHX_HCM_KHO - 43-45-47 Đường số 41,1027,Thành phố Hồ Chí Minh
1905,3390,BHX_HCM_CCH - 149/30 Ấp Chợ (Trung An),1027,Thành phố Hồ Chí Minh
1906,14964,BHX_QBI_DHO - 106 Hai Bà Trưng,1018,Tỉnh Quảng Trị
1907,13627,BHX_HCM_Q11 - 119 Tuệ Tĩnh,1027,Thành phố Hồ Chí Minh
1908,6622,BHX_DLA_BMT - 57 Nguyễn Viết Xuân,1024,Tỉnh Đắk Lắk
1909,4765,BHX_TVI_CLO - Thửa 217 Càng Long,1030,Tỉnh Vĩnh Long
1910,5356,BHX_BLI_HBI - 309 QL1A Vĩnh Mỹ B,1033,Tỉnh Cà Mau
1911,4671,BHX_BPH_DXO - Thửa 216 Tiến Hưng,1026,Tỉnh Đồng Nai
1912,7863,BHX_LDO_LHA - Liên Trung (Tân Hà),1025,Tỉnh Lâm Đồng
1913,28747,BHX_THO_NLA - Lê Thánh Tông,1015,Tỉnh Thanh Hóa
1914,4963,BHX_BDU_BCA - 18 DC6-NC2 Mỹ Phước,1027,Thành phố Hồ Chí Minh
1915,28186,BHX_NAN_DCH - Diễn Phong,1016,Tỉnh Nghệ An
1916,28154,BHX_NBI_DHL - Chành trung chuyển rau củ quả Ninh Bình (Hub),1014,Tỉnh Ninh Bình
1917,9032,BHX_BDU_BCA - Tân Định,1027,Thành phố Hồ Chí Minh
1918,14567,BHX_HCM_CCH - Phước Vĩnh An,1027,Thành phố Hồ Chí Minh
1919,14689,BHX_TVI_TCU - Phước Hưng,1030,Tỉnh Vĩnh Long
1920,5220,BHX_DON_CMY - Tổ 19 Xuân Đông,1026,Tỉnh Đồng Nai
1921,29935,BHX_HCM_ALA - 659 Kinh Dương Vương,1027,Thành phố Hồ Chí Minh
1922,14664,BHX_STR_STR - Hùng Vương,1032,Thành phố Cần Thơ
1923,28746,BHX_THO_TNI - Tân Ninh,1015,Tỉnh Thanh Hóa
1924,14100,BHX_DNA_TKH - 198 Nguyễn Phước Nguyên,1020,Thành phố Đà Nẵng
1925,6573,BHX_BDU_TUY - Thửa 325 Uyên Hưng,1027,Thành phố Hồ Chí Minh
1926,6008,BHX_HCM_GVA - 357 Lê Văn Thọ,1027,Thành phố Hồ Chí Minh
1927,4524,BHX_TVI_CLO - Thửa 280 287 352 Tân An Chợ,1030,Tỉnh Vĩnh Long
1928,9998,BHX_HCM_NBE - Phước Lộc,1027,Thành phố Hồ Chí Minh
1929,14404,BHX_BDI_HNH - 355 đường 3/2,1022,Tỉnh Gia Lai
1930,15456,BHX_DNA_LCH - Hoà Hiệp Nam (Cc Ori Garden),1020,Thành phố Đà Nẵng
1931,8110,BHX_DON_XLO - Thửa 263 Xuân Hưng,1026,Tỉnh Đồng Nai
1932,7112,BHX_TNI_DMC - Khởi Hà (Cầu Khởi),1028,Tỉnh Tây Ninh
1933,4981,BHX_AGI_LXU - 349/3G Phạm Cự Lượng,1031,Tỉnh An Giang
1934,4554,BHX_DTH_CLA - 702 Phạm Hữu Lầu,1029,Tỉnh Đồng Tháp
1935,14318,BHX_KHH_CRA - Cam Phước Đông,1023,Tỉnh Khánh Hòa
1936,29786,BHX_DLA_CMG - Ea Kpăm (Đường TL8),1024,Tỉnh Đắk Lắk
1937,7882,BHX_HCM_Q07 - 60F Nguyễn Thị Thập,1027,Thành phố Hồ Chí Minh
1938,7688,BHX_HCM_TDU - 94 Linh Trung,1027,Thành phố Hồ Chí Minh
1939,14634,BHX_HCM_TDU - 9 Đường 138,1027,Thành phố Hồ Chí Minh
1940,5413,BHX_TGI_CGA - Thửa 83 Mỹ Tịnh An (Chợ Tịnh Hà),1029,Tỉnh Đồng Tháp
1941,6426,BHX_DTH_CLA - Phạm Hữu Lầu,1029,Tỉnh Đồng Tháp
1942,30147,BHX_DLA_BMT - Kho Đóng Gói Buôn Ma Thuột (HUB),1024,Tỉnh Đắk Lắk
1943,28126,BHX_NBI_BMI - Bình Minh,1014,Tỉnh Ninh Bình
1944,4684,BHX_AGI_CPH - Thửa 145 Vĩnh Thuận (Chợ Vịnh Tre),1031,Tỉnh An Giang
1945,6214,BHX_DLA_BMT - 110 Ama Khê,1024,Tỉnh Đắk Lắk
1946,5245,BHX_TVI_TCA - Thửa 36 Tiểu Cần,1030,Tỉnh Vĩnh Long
1947,28294,BHX_HYE_TBI - Thái Bình (chợ Mễ),1013,Tỉnh Hưng Yên
1948,28546,BHX_NAN_QPH - Chợ Hàu ( Tiến Thuỷ ),1016,Tỉnh Nghệ An
1949,4369,BHX_BDU_TAN - Thửa 382 An Phú (Chợ Mỹ Dung),1027,Thành phố Hồ Chí Minh
1950,15035,BHX_PYE_PHO - Hoà Thắng,1024,Tỉnh Đắk Lắk
1951,9523,BHX_HCM_BTH - 04 Trần Bình Trọng,1027,Thành phố Hồ Chí Minh
1952,7867,BHX_BPH_DPH - Kho DC Đồng Phú (Đổi -Trả NCC),1026,Tỉnh Đồng Nai
1953,5758,BHX_VLO_LHO - 414 Long Hồ,1030,Tỉnh Vĩnh Long
1954,8221,BHX_DON_LTH - Thửa 56 Long Đức,1026,Tỉnh Đồng Nai
1955,4853,BHX_LAN_CGI - Thửa 71 Cần Giuộc,1028,Tỉnh Tây Ninh
1956,6362,BHX_BPH_BGM - ĐT760 Phú Văn,1026,Tỉnh Đồng Nai
1957,4875,BHX_AGI_CTH - Thửa 12 Bình Hòa,1031,Tỉnh An Giang
1958,4751,BHX_TNI_DMC - Thửa 125 Dương Minh Châu,1028,Tỉnh Tây Ninh
1959,7666,BHX_LAN_CTH - Khu Phố 1 Tầm Vu,1028,Tỉnh Tây Ninh
1960,9383,BHX_BDU_TUY - Thái Hòa,1027,Thành phố Hồ Chí Minh
1961,8601,BHX_DON_XLO - Xuân Thọ,1026,Tỉnh Đồng Nai
1962,5074,BHX_HCM_TDU - 102A Đường Số 9,1027,Thành phố Hồ Chí Minh
1963,10358,BHX_HCM_Q07 -  665-667 Huỳnh Tấn Phát,1027,Thành phố Hồ Chí Minh
1964,6530,BHX_DLA_KNA - 47 Xuân Hòa (Phú Xuân),1024,Tỉnh Đắk Lắk
1965,5659,BHX_KHH_DKH - Thửa 1746 Diên An,1023,Tỉnh Khánh Hòa
1966,6349,BHX_BTH_HTA - Khu phố 1 Tân Nghĩa (Chợ 46),1025,Tỉnh Lâm Đồng
1967,10005,BHX_BDU_TUY - Tân Hiệp,1027,Thành phố Hồ Chí Minh
1968,5487,BHX_BDU_TUY - Thửa 294 Hóa Nhựt,1027,Thành phố Hồ Chí Minh
1969,9028,BHX_HCM_BTH - 01 Võ Trường Toản,1027,Thành phố Hồ Chí Minh
1970,27945,BHX_CMA_HMY - Hưng Mỹ,1033,Tỉnh Cà Mau
1971,14694,BHX_TTH_PVA - Vinh Thanh,1019,Thành phố Huế
1972,4753,BHX_DON_TBO - 219 Đường 3 Tháng 2,1026,Tỉnh Đồng Nai
1973,28760,BHX_HCM_ADO - 133-133G Nguyễn Chí Thanh,1027,Thành phố Hồ Chí Minh
1974,15616,BHX_QTR_BTR - Phúc Trạch,1018,Tỉnh Quảng Trị
1975,28811,BHX_AGI_HHU -  Hoà An,1031,Tỉnh An Giang
1976,28178,BHX_DTH_VBI - Bình Tây,1029,Tỉnh Đồng Tháp
1977,6310,BHX_KGI_KLU - Ba Hòn (Kiên Lương),1031,Tỉnh An Giang
1978,7325,BHX_HCM_TDU - 581 Kha Vạn Cân,1027,Thành phố Hồ Chí Minh
1979,3355,BHX_HCM_NBE - 532 Nguyễn Văn Tạo,1027,Thành phố Hồ Chí Minh
1980,5415,BHX_BRV_BRI - Ấp Bắc (Hòa Long),1027,Thành phố Hồ Chí Minh
1981,14576,BHX_THO_HNG - Hoằng Ngọc,1015,Tỉnh Thanh Hóa
1982,30144,BHX_TNI_DHO - Đường Tỉnh 825,1028,Tỉnh Tây Ninh
1983,10047,BHX_LAN_BLU - Lương Hoà,1028,Tỉnh Tây Ninh
1984,4636,BHX_DTH_CTH - Thửa 107 Chợ Nha Mân,1029,Tỉnh Đồng Tháp
1985,14526,BHX_DNA_CLE - Đinh Châu,1020,Thành phố Đà Nẵng
1986,28630,BHX_HCM_TDM - CMT8 (chợ Cây Dừa),1027,Thành phố Hồ Chí Minh
1987,10102,BHX_HCM_TDU - Long Bình,1027,Thành phố Hồ Chí Minh
1988,6928,BHX_LDO_DDU - 220 Đường 2/4,1025,Tỉnh Lâm Đồng
1989,13623,BHX_LDO_DTR - Kho Lạnh Trần Đại Nghĩa (HUB),1025,Tỉnh Lâm Đồng
1990,6166,BHX_DON_TPH - 1459 Quốc Lộ 20 (Phú Xuân),1026,Tỉnh Đồng Nai
1991,28027,BHX_AGI_ABI - Đông Yên,1031,Tỉnh An Giang
1992,14335,BHX_DNA_CLE - 43 Nguyễn Đình Tứ,1020,Thành phố Đà Nẵng
1993,14222,BHX_BDI_QNH - 165 Phan Bội Châu,1022,Tỉnh Gia Lai
1994,14578,BHX_HGI_VTH - Phường 5,1032,Thành phố Cần Thơ
1995,15721,BHX_LDO_HTH -  Phú Long,1025,Tỉnh Lâm Đồng
1996,6190,BHX_TGI_CBE - Hậu Hoa (Hậu Thành),1029,Tỉnh Đồng Tháp
1997,4729,BHX_BPH_PRI - Thửa 58 Bù Nho,1026,Tỉnh Đồng Nai
1998,28311,BHX_NAN_TVI - Vinh Tân,1016,Tỉnh Nghệ An
1999,9478,BHX_VLO_VLO - Phường 5,1030,Tỉnh Vĩnh Long
2000,3612,BHX_HCM_TPH - 28 Trịnh Đình Thảo,1027,Thành phố Hồ Chí Minh
2001,14551,BHX_STR_STR - Phường 3,1032,Thành phố Cần Thơ
2002,10167,BHX_BDU_TAN - An Thạnh (KDC An Thạnh),1027,Thành phố Hồ Chí Minh
2003,5311,BHX_DON_BHO - 67/5 An Bình,1026,Tỉnh Đồng Nai
2004,14556,BHX_HCM_Q06 - 240/35+35A1 Nguyễn Văn Luông,1027,Thành phố Hồ Chí Minh
2005,4985,BHX_DON_BHO - 159 Trương Định,1026,Tỉnh Đồng Nai
2006,3393,BHX_HCM_Q07 - 148 Phạm Hữu Lầu,1027,Thành phố Hồ Chí Minh
2007,6043,BHX_CTH_BTH - 48 Nguyễn Đệ,1032,Thành phố Cần Thơ
2008,2111,BHX_HCM_TPH - 138 Lý Thánh Tông,1027,Thành phố Hồ Chí Minh
2009,15595,BHX_QBI_BTR - Đại Trạch,1018,Tỉnh Quảng Trị
2010,14758,BHX_THO_THO - TT Thiệu Hoá,1015,Tỉnh Thanh Hóa
2011,6994,BHX_TNI_CTH - Thanh Hùng (Thanh Điền),1028,Tỉnh Tây Ninh
2012,14383,BHX_BDI_PMY - Mỹ Chánh,1022,Tỉnh Gia Lai
2013,4905,BHX_TGI_GCO - Thửa 297 Tân Trung,1029,Tỉnh Đồng Tháp
2014,5101,BHX_BRV_DDO - 351 Phước Sơn,1027,Thành phố Hồ Chí Minh
2015,4388,BHX_VLO_MTH - 2 Nguyễn Trãi (Cái Nhum),1030,Tỉnh Vĩnh Long
2016,14778,BHX_KGI_GRI - Ngọc Chúc,1031,Tỉnh An Giang
2017,14460,BHX_DNA_CLE - 322 Lê Quảng Chí,1020,Thành phố Đà Nẵng
2018,15747,BHX_DTH_TPH - Thạnh Phú,1029,Tỉnh Đồng Tháp
2019,10459,BHX_BTH_HTN - Kho XLCL Hàm Thuận Nam,1025,Tỉnh Lâm Đồng
2020,14726,BHX_BPH_HQU - Đồng Nơ,1026,Tỉnh Đồng Nai
2021,3683,BHX_BDU_DAN - Thửa 897 Thống Nhất 1,1027,Thành phố Hồ Chí Minh
2022,15026,BHX_CTH_CRA - A10-5 Võ Nguyên Giáp,1032,Thành phố Cần Thơ
2023,14930,BHX_HCM_Q12 - 180 - 182 Đông Hưng Thuận 02,1027,Thành phố Hồ Chí Minh
2024,14621,BHX_HCM_HMO - 153 Trịnh Thị Miếng,1027,Thành phố Hồ Chí Minh
2025,8558,BHX_HCM_HMO - 41/4B Xuân Thới Đông 2,1027,Thành phố Hồ Chí Minh
2026,4788,BHX_BRV_VTA - 757 Bình Giã,1027,Thành phố Hồ Chí Minh
2027,9378,BHX_HCM_BCH - Bình Hưng (4B),1027,Thành phố Hồ Chí Minh
2028,9975,BHX_BTR_MCN - Định Thuỷ,1030,Tỉnh Vĩnh Long
2029,5498,BHX_LAN_BLU - Ấp 2 Tân Bửu,1028,Tỉnh Tây Ninh
2030,4627,BHX_TGI_CBE - 212 Khu 3 Cái Bè,1029,Tỉnh Đồng Tháp
2031,3743,BHX_HCM_Q04 - 115 Xóm Chiếu,1027,Thành phố Hồ Chí Minh
2032,4887,BHX_BDU_BCA - Thửa 917 Thới Hòa (Đường N5),1027,Thành phố Hồ Chí Minh
2033,7238,BHX_LDO_BLA - Lộc Thắng,1025,Tỉnh Lâm Đồng
2034,14207,BHX_ĐNA_HVA - Kho Nhập Khẩu ITL Đà Nẵng,1020,Thành phố Đà Nẵng
2035,28723,BHX_HUE_ACU - 1 Ngự Bình,1019,Thành phố Huế
2036,7770,BHX_HCM_BCH - A5/6/1 Liên Ấp 123,1027,Thành phố Hồ Chí Minh
2037,15679,BHX_HTI_CLO - Trung Hải,1017,Tỉnh Hà Tĩnh
2038,28059,BHX_HCM_TSH - B84 Bạch Đằng,1027,Thành phố Hồ Chí Minh
2039,7871,BHX_TNI_TNI - Tây Ninh (HUB),1028,Tỉnh Tây Ninh
